wm_food_spu_id	wm_food_spu_name	price	category	ingredients	taste	stand_food_id	stand_food_name
221	4d1445-c02692-141126-7f4028	3.9	[48]	NULL	NULL	NULL	NULL
222	NULL	47.5	NULL	NULL	NULL	NULL	NULL
223	f81893-193506-121306-ed3568-3d2304-bd319-e41314-84752-572883-101946-6d2435-881768-272349	6.0	[54]	NULL	NULL	NULL	NULL
224	4d1445-021193-792305-35715	4.5	[83]	NULL	NULL	NULL	NULL
225	233398-2c1019-81588-442854	76.0	[32, 33]	[134, 24]	NULL	118	2c1019-81588-442854
226	c22442-d72077-831995-12963-12963-11995-ef1573-11995-262624-1b1099	19.0	[73]	[53]	NULL	95	c22442-d72077-11995-262624
227	b2193-fc3373-f91501-6d2875-df2800-f91501-fa1551-843204-c22859-d71618-962639-2f599-c71452	20.99	[21]	[135]	NULL	119	6d2875-b2193-fc3373-c22859-d71618
228	441442-5c3975-e41314-8b776	0.0	[90]	NULL	NULL	NULL	NULL
229	b2193-fc3373-1c3103-341620-4a2318-141126-7f4028-d92763-8a2234-021794-2043-141126-6d3428	36.0	[50, 51, 52]	[136, 31, 26]	[6]	NULL	NULL
230	8a2234-f81893-193506-121306-59550-d92985-d92985-fb2266-1a3597-272349	7.0	[54]	NULL	NULL	46	f81893-193506
231	64368-c34009-65804-b03873	20.0	[64]	[2, 137, 5, 70]	NULL	120	c34009-65804-b03873
232	cf1867-b4323	5.0	[54]	NULL	NULL	121	cf1867-b4323
233	a22084-de2424-fc3373-ef1573-b43550-f91501-ca1078-582418-f81893-193506	29.9	[0]	NULL	NULL	NULL	NULL
234	d8569-893751-6b1586-041286-2e3698-313330-653654-231660-971769	22.0	NULL	NULL	NULL	NULL	NULL
235	6e2940-d71618	5.0	[93]	[2]	[17]	122	6e2940-d71618
236	c31718-141126-7f4028	3.99	[48]	NULL	NULL	NULL	NULL
237	221726-221726-60442-322524-87965-713861-f82023-121306-59550-7372-272349-221726-221726	3.99	[23]	NULL	NULL	NULL	NULL
238	d8569-893751-7c1774-a43214-203150-901015-9b2195-743496-7c1774-a43214-203150-044020-042150-0e3393-123573-6b2824-193506	39.0	NULL	NULL	NULL	NULL	NULL
239	8b3036-a23694-141126-6f1612-3a316	15.0	[6]	[1, 138, 2, 22, 111, 26]	[1]	123	8b3036-a23694-141126-6f1612-3a316
240	66812-323291-fc3373-3a316	32.0	[11, 12, 13]	[17, 2, 3, 4, 18, 19, 5, 6, 7, 13, 20]	[2]	7	66812-323291-fc3373-3a316
241	8e302-4a2318	16.0	[94]	NULL	NULL	NULL	NULL
242	d82616-d62216	28.0	[24]	[2]	[1]	124	d82616-d62216
243	011721-fa4015	8.0	[85]	NULL	NULL	NULL	NULL
244	bd319-e41314-661087-121306-fa3821-322524-c23605-d13754-731761-361723-893740-8b3464-c23605-4a2318-cf2679-272349	37.0	[0]	[109]	NULL	NULL	NULL
245	8a2234-863895-141126-6f1612-3a316-121306-8b3036-a23694-272349	10.8	[6]	[138]	NULL	2	141126-6f1612-3a316
246	f51944-29900-1f549	4.0	[61]	[113, 139]	NULL	125	f51944-29900-1f549
247	8a2234-c23605-6b3322-b2193-fc3373	42.0	[11, 12, 13]	[2, 22, 6, 7, 86]	NULL	126	c23605-6b3322-b2193-fc3373
248	323291-b52770-511670-141126-6f1612-3a316	25.0	[6]	[138, 2, 140]	[1]	127	323291-b52770-c31718-3a316
249	c31718-021794-fa1551-302738-141126-6f1612	32.0	[40]	[38, 44, 20, 90]	[13]	66	c31718-021794-fa1551-302738-141126-6f1612
250	c31718-232727-141126-47115-ef1573-b43550	20.0	[10]	NULL	NULL	128	c31718-232727-141126-47115-ef1573-902437-b43550
251	6d3428-f82023	12.0	[23]	[141]	[3]	129	6d3428-f82023
252	b2193-fc3373-341600-a63360-b43550	36.0	[10]	[44, 45, 18, 101]	[16]	130	341600-a63360-b2193-682499-b43550
253	0a2002-6d2875-df2800-87965-7372	3.0	[18]	NULL	NULL	NULL	NULL
254	64368-172426-66812	29.0	[64]	[17, 2, 3, 6, 15, 142]	NULL	131	64368-172426-66812
255	b22103-a23694-2043-141126-3a316	20.0	[6]	[1, 2, 45, 3, 15, 111, 143]	NULL	132	a23694-2043-141126-3a316
256	c31718-141126-47115-16978-d92985-d92985-653615	8.0	[95]	[123]	NULL	NULL	NULL
257	c31718-021794-2043-141126-a0318	38.0	[40]	[38, 44, 2, 45, 20]	[8]	30	c31718-021794-2043-141126-a0318
258	323291-233398-083121-a43031-3a316	8.0	[6]	[1, 2, 3, 107]	[8]	93	323291-233398-083121-a43031-3a316
259	c53116-b2193-fc3373-b43550-bd319-e41314	38.0	[0]	NULL	NULL	NULL	NULL
260	b51826-b51826-4a2318	2.68	[94]	[65]	NULL	NULL	NULL
261	5a3493-dc2601-c02692-cf2679-812352	22.0	[41]	[2, 42]	[3]	133	5a3493-cf2679-812352
262	2043-141126-a0318	8.0	[2]	[2, 45]	NULL	NULL	NULL
263	8a2234-b04040-031473	7.0	[96]	NULL	NULL	NULL	NULL
264	323291-b03873-6e2940-4a2318-a23694-d72063	14.5	[49]	[1, 50]	[3]	134	323291-b03873-6e2940-4a2318-a23694-d72063
265	e7494-6b3322-611678	18.0	[6]	[1, 2, 3, 16]	NULL	135	e7494-6b3322-611678
266	7e1039-4a2318-fc3373-e62205-e61012-033494-141126	39.0	[11, 12, 13]	[2, 144, 6, 123, 86, 145]	[1]	136	7e1039-4a2318-fc3373-e62205-e61012-033494-141126
267	0c966-4a2318-2c1019-df2800-e33426-653654-16978-7372-121306-59366-e41314-272349	4.9	[45]	[146, 3]	[1]	137	0c966-4a2318-2c1019-df2800-e33426
268	c53116-f82023-121306-a53990-691150-814098-d92985-653615-272349	5.6	[15, 16, 17]	[69]	NULL	NULL	NULL
269	b2193-dc3924-13329	4.0	[15, 16, 17]	NULL	NULL	NULL	NULL
270	342036-e01010-bd319-e41314-121306-fa2505-0e880-6d2875-fc3373-b43550-59550-e01010-f91501-7b3242-b43550-4a2318-59550-772477-f91501-f51944-e93918-59550-772477-272349	105.0	[97]	NULL	NULL	NULL	NULL
271	a22084-de2424-b2193-fc3373-43819-54938	28.0	[98]	[82, 15, 20]	NULL	138	a22084-de2424-b2193-fc3373-43819-54938
272	423697-64368-172426-66812	35.0	[11, 12, 13]	[6, 15, 142]	NULL	139	423697-172426-66812
273	60442-43819-b82604-121306-0a2002-1b955-272349	4.0	[99]	[147]	NULL	140	60442-43819-b82604
274	552471-6e2940-c23605-b43550-121306-a4961-df1513-d6384-a93677-43819-29900-272349	16.0	[70, 71]	[7]	NULL	141	552471-6e2940-c23605-b43550
275	2e1710-1e4086-de2424-141126-6f1612	28.9	[11, 12, 13]	NULL	[1]	142	de2424-141126-6f1612
276	6d2875-bc2296	10.0	[89]	[15]	NULL	NULL	NULL
277	363247-042150-11995-b51860	15.0	[91]	[148]	[3]	NULL	NULL
278	302533-233398	0.0	[65]	NULL	NULL	NULL	NULL
279	5a1952-c93763-652408	7.0	[54]	NULL	NULL	143	5a1952-c93763-652408
280	2b2091-5f38-341600-d13024-121306-84752-572883-101946-ae786-272349	13.0	[84]	[149, 52]	[18]	144	2b2091-5f38
281	72590-1c925-633554	26.0	[11, 12, 13]	[150, 2, 70]	NULL	145	72590-1c925-633554
282	2c1019-43819-cf2679	5.9	[64]	[88, 2, 5, 70]	NULL	NULL	NULL
283	c31718-c34009-1c3103-1c925	38.0	[64]	[2, 5]	[19]	98	c31718-c34009-1c3103-1c925
284	604088-7f1073-8a2234-43819-b82604	6.99	[99]	[119]	NULL	146	8a2234-43819-b82604
285	5e1438-d62216	3.98	[5]	[1, 85, 50]	NULL	NULL	NULL
286	de2424-922125-f82023	68.0	NULL	NULL	NULL	NULL	NULL
287	013607-251116-b12072-d72063-e33426	12.0	[55, 56]	[44, 2, 13, 34, 48]	[3]	48	d72063-e33426
288	0a3249-0a3249-d72063-e33426	9.0	[55, 56]	[63, 151, 2, 95]	[20]	147	0a3249-0a3249-d72063-e33426
289	b2193-fc3373-c22859-323291-4a2318	1.5	[15, 16, 17]	[22]	NULL	NULL	NULL
290	893740-8b3464-db505-643433-2c1019-f91501-4a2318-cf2679-c23605-fc3373-f91501-43819-b43550-16978-152058	38.0	[0]	[109]	NULL	NULL	NULL
291	231660-2c1019-81588	11.8	[64]	[2, 24, 6]	[3]	148	231660-2c1019-81588
292	9b2195-743496-b12072-b12072-ea2006-ea2006-231660-971769	20.0	[100, 101]	[152]	NULL	149	9b2195-743496-b12072-b12072
293	911529-021794-a51005-322524-922125-f82023	52.0	[11, 12, 13]	[82]	[0]	150	a51005-322524-922125-f82023
294	d63854-3e541-dd3028-de2424	12.99	[102, 103]	NULL	[3]	151	dd3028-de2424
295	52727-c52165-f81893-193506-121306-9b2653-272349-1b1099	10.0	[54]	NULL	NULL	152	52727-c52165-f81893-193506
296	dd3028-db505-5f730-cf2679	48.0	[11, 12, 13]	[17, 2, 5, 6, 7, 153, 80]	[21]	153	dd3028-db505-5f730-cf2679
297	363247-042150-ac2536-ce4005-121306-102277-5a1952-62462-743496-552471-272349-1b1099	12.5	[78]	[154]	[3]	NULL	NULL
298	322956-c22442-981676-442854	14.3	[32, 33]	[36, 29]	[3]	154	981676-442854
299	323291-513185-b2193-11995	12.9	[104]	[52, 155]	NULL	155	323291-513185-b2193-11995
300	731761-f450-a13945	18.0	[60]	[2, 45, 22, 15]	[1]	156	731761-f450-a13945
301	9d3940-402923-c53116-fc3373-091988-b43550	32.0	[105]	[27, 48]	[12]	157	c53116-fc3373-091988-b43550
302	aa2833-d556-c94046-623009-b2193-fc3373-d72063	33.0	[76, 77]	[156, 22, 18, 157, 158]	NULL	158	c94046-623009-b2193-fc3373-d72063
303	ba2675-521153-c23605-b43550	22.0	[70, 71]	[2, 18]	[1]	159	ba2675-521153-c23605-b43550
304	323291-9b2195-6b1586-a92470-193506-993705-292096-87107-722888-ee867	36.0	[106]	[52, 114, 99]	NULL	160	323291-9b2195-6b1586-a92470-193506
305	9d116-c92208-341600-d13024-2b2091-5f38-59550-c43775	36.0	[84]	[149, 52]	NULL	144	2b2091-5f38
306	da270-3c1399-323291-9d116-f8988-653615-6f3202-b03543-121306-db3612-1f2314-341600-d13024-84752-572883-572883-dc3924-101946-01208-3d2304-ae786-272349	18.0	[55, 56]	[51, 95, 139, 99]	[22]	161	323291-9d116-f8988-653615-6f3202
307	0926-de2424-322956-f2953-4e2823-66812-b43550	62.8	[10]	NULL	[4]	162	0926-de2424-4e2823-66812-ef1573-902437-b43550
308	b42747-1d1611-021922-2c1019-291209-9d1564-d92985-653615	6.9	NULL	NULL	NULL	NULL	NULL
309	a33280-831995-361622	33.8	[89]	[159]	NULL	163	a33280-831995-361622
310	e52645-7c3361-e33426-4a2318	20.0	[11, 12, 13]	[14, 78, 2, 80, 15]	[13]	164	e52645-7c3361-e33426-4a2318
311	2d109-322524-c23605-2c1019-df2800	22.8	[11, 12, 13]	[2]	[21]	165	2d109-322524-c23605-2c1019-df2800
312	082380-233398-43819-54938-e21548-6f986-bd319-e41314	47.0	[0]	NULL	NULL	NULL	NULL
313	253866-0f2663-2c1019-fc3373-b13427-9d1564-7372	18.0	[64]	[44, 5]	[7]	166	2c1019-fc3373-253866-0f2663-b13427
314	69229-322524-66812-633554	92.0	[41]	[160, 2, 161, 6, 162, 163]	NULL	167	69229-322524-66812-633554
315	72226-8d1398-4a2318-c23605-2c1019-df2800	25.8	[11, 12, 13]	NULL	[1]	168	c23605-df2800
316	312841-ea1451-141126-c4699	7.0	[37]	[41]	NULL	169	312841-ea1451-141126-c4699
317	c53116-8a2234-d13754-11949	20.0	[15, 16, 17]	[164]	NULL	NULL	NULL
318	f81893-f81893-641401-262624-a51005-6b3114	18.0	[107]	[114, 99]	[4]	170	a51005-6b3114
319	d0235-bf1514-90685-f8988-653615-6f3202-df2800-121725	208.0	[108]	[51]	NULL	NULL	NULL
320	fd1516-fd1516-60442-1b955-c22442-d72077-a51005-6b3114	25.0	[107]	[53, 99]	[4]	170	a51005-6b3114
321	c52625-541643-552471-e0770-121306-101946-233398-272349	1.0	[109, 110]	NULL	NULL	NULL	NULL
322	661087-1e4086-43819-b43550	3.0	[25]	[27]	NULL	16	43819-b43550
323	a92470-1b955-cf1867-4b644	6.0	[61]	[165, 113, 166]	NULL	171	a92470-1b955-cf1867-4b644
324	c23609-1b955-0a2002-9d116-5a1952-3c1399	29.0	[111]	NULL	NULL	NULL	NULL
325	541984-c52625-541643-8a4060-c53116-083121-981676-16978-9d1564-641271	16.99	[15, 16, 112]	NULL	NULL	NULL	NULL
326	102277-a92470-253866	6.0	[54]	NULL	NULL	53	102277-a92470-253866
327	323291-233398-2c1019-81588-442854-f91501-27157-402923-3f3083-2c1019-fc3373-c22859-f91501-231660-971769-f81893-193506	39.8	[0]	[24]	NULL	NULL	NULL
328	a93922-75287-66812-831995-121306-a53996-7372-272349	4.58	[5]	NULL	NULL	NULL	NULL
329	cf2346-022908-2b2091-5f38-341600-d13024-121306-dd2480-814098-d92985-652546-99196-653654-303211-272349	36.0	[84]	[149, 52]	[18]	144	2b2091-5f38
330	363247-042150-241105-292326-ed1709-4c2815	38.0	[91]	[48]	[3]	NULL	NULL
331	3c2588-021794-c43900-412242-3a316	38.0	[113]	[38, 7, 86, 167, 85, 163]	[1]	172	3c2588-021794-c43900-412242-3a316
332	6d2875-fc3373-792305-141126-de2424-623009-1c925-bd319-e41314	52.0	[0]	[12, 168]	NULL	NULL	NULL
333	aa3982-e43593-cd2008-3a316-121306-f72290-272349-2c1019-a13945	18.0	[60]	NULL	[3]	173	cd2008-3a316-2c1019-a13945
334	d6998-b42747-021922-2c1019-fc3373-2c3454-c63006	79.0	[114]	NULL	NULL	NULL	NULL
335	121306-002989-042150-e52645-7b1223-fc3373-d71618-f91501-6d2875-df2800-f91501-141126-c4699-272349-bd319-e41314	25.0	NULL	NULL	NULL	NULL	NULL
336	522212-fa2736-d83340-272177	0.0	[65]	NULL	NULL	NULL	NULL
337	082380-233398-4a3834-30514-f82023-121306-16978-d92985-d92985-2522-272349	18.0	[89]	[169, 170]	[9]	174	082380-233398-4a3834-30514-f82023
338	0a3249-7c2882-2043-141126-3a316	14.0	[6]	[171, 2, 45, 172, 173]	NULL	175	2043-141126-3a316
339	50882-912577-2c1019-f42330-f91501-72590-1c925-633554-f91501-4a3834-81588-fc3373-bd319-e41314	43.0	NULL	NULL	NULL	NULL	NULL
340	dd3028-c53116-a33280-fc3373-243077-b6954-84752-e01010-bd319-e41314	18.0	[0]	NULL	NULL	NULL	NULL
341	c93835-541643-1b955-202317	5.0	[1]	[80, 174]	NULL	NULL	NULL
342	dc3059-2d313-2c1019-11949-743115-d83340-2c3454-c63006	25.0	[114]	[23]	NULL	NULL	NULL
343	cf1867-a11519-981676-7c2882-103337-753281-bd3656-251116	107.0	[42]	[175, 176]	NULL	NULL	NULL
344	cc481-dc1756-df2800-121306-84752-572883-101946-ae786-272349	5.5	[2]	NULL	NULL	NULL	NULL
345	2f599-8b3464-421264-2d736-901656-253866-0b1820	25.0	[11, 12, 13]	[177, 178]	NULL	176	2f599-8b3464-421264-2d736-901656-253866-0b1820
346	3e541-6f3202-251491-341620-fc647-de3803-742627-121306-b7307-231660-971769-272349	39.0	[62]	[179]	NULL	177	fc647-de3803-3e541-6f3202-251491-341620
347	402923-a22084-102320-c23605-2c1019-df2800	28.0	[11, 12, 13]	[2]	NULL	86	ba580-623009-c23605-df2800
348	dc3059-c13220-2c1019-bb2889-fc3373-2c3401-17360-b43550-f91501-341620-11995-f91501-323291-64368-831995-de1296	55.0	[0]	[88]	NULL	NULL	NULL
349	553155	1.0	[18]	NULL	NULL	NULL	NULL
350	b32861-de2424-2c1019-fc3373-ef1573-b43550	58.0	[10]	NULL	NULL	178	b32861-de2424-2c1019-fc3373-ef1573-902437-b43550
351	8a2234-772477-233398-1c925-2c1019-f42330	19.9	[11, 12, 13]	[77, 24, 13]	NULL	179	233398-1c925-2c1019-5b1686
352	f71679-66151-7a410-141126-3a316	32.0	[11, 12, 13]	[106]	[1]	90	7a410-141126-3a316
353	6e2940-423697-083121-6f3045-4a2318-121306-302533-233398-272349	4.0	[11, 12, 13]	[180, 111]	[13]	180	6e2940-423697-083121-6f3045-4a2318
354	9a409-0b1820-3f3154	3.99	[83]	NULL	NULL	NULL	NULL
355	aa3770-322524-1b592-1f2100-323291-c31718	10.0	[89]	[181, 2, 182, 131, 139, 15]	[9]	181	1b592-1f2100-323291-c31718
356	9d116-323291-831995-2c1019-343137-c43900-bd3656-251116-121306-e61012-042150-c22859-072336-85847-eb74-272349	97.0	[42]	[71, 48]	[23]	182	9d116-323291-831995-2c1019-343137-c43900-bd3656-251116
357	6b2824-bd1606-e93918	8.0	[62]	[115]	NULL	183	6b2824-bd1606-e93918
358	a53996-5b1686-f92450-9b3686-363247-042150-2c1019-1b1099	26.0	[64]	NULL	[3]	184	f92450-9b3686-363247-042150-2c1019
359	572589-212715-871834-1c925-262624-ea2006-ea2006-101946-f81893-84752-572883	8.0	[115]	[115]	NULL	185	572589-212715-871834-1c925-262624
360	441442-5c3975-e41314-1b3170	0.5	[90]	NULL	NULL	NULL	NULL
361	341600-a63360-2c1019-11949-b43550	22.5	[10]	[88, 44, 2, 45, 18, 23, 70, 101]	[16]	82	341600-a63360-2c1019-11949-b43550
362	9b2195-743496-a92470-a92470-193506-814098-d92985-d92985-603585-603585	21.0	[34, 35]	NULL	NULL	186	cb1524-971769-743496-743496
363	c52625-541643-c53116-141126-a51005-16978-d92985-641271	12.88	[116, 16, 117]	[183]	NULL	NULL	NULL
364	043458-7b3179-2d336-87965-a44043-c23960-e41314-8b776	0.0	[90]	NULL	NULL	NULL	NULL
365	d7227-e93918-7f4028-df2800	25.0	[6]	[1, 3, 121]	[1]	187	d7227-e93918-0a3249-cf2679-df2800
366	84752-df2800-c53116-4b2403-d72063	10.8	[74]	NULL	[10]	188	c53116-4b2403-d72063-df2800
367	792828-342412-a93922-f71647-c22442-d72077-11995-262624-121306-4b2403-272349-1b1099	14.5	[73]	[53]	NULL	95	c22442-d72077-11995-262624
368	2c3454-c63006-552471-6e4044-d71618	12.8	[53]	[184, 185]	[4]	189	2c3454-c63006-552471-6e4044-d71618
369	1d1024-cc34-b82604-7e1484-e33426-1c925-7e1484-2c1019-df2800	19.0	[0]	NULL	NULL	NULL	NULL
370	b2193-c22821	28.0	[2]	NULL	NULL	NULL	NULL
371	a33280-fc3373-e21548-4a2318-5c1479-c3470-121306-8a2234-272349	11.5	[118, 119, 120, 121]	[186, 21]	[3]	190	e21548-4a2318-fc3373-5c1479-c3470
372	b2193-881252-d72063-f91501-fc3373-f63938-24424-f91501-f81893-193506	42.88	[0]	NULL	NULL	NULL	NULL
373	c34009-231660-2c1019-81588	28.8	[64]	[24]	[3]	191	c34009-8a2234-81588
374	c13716-031708-231402-6f3045-fa4015	16.0	[85]	NULL	NULL	NULL	NULL
375	e33426-4a2318-c23605-6d3428-e1869-121306-8a2234-772477-272349	18.9	[50, 51, 52]	[78, 187, 11]	[1]	192	e33426-4a2318-c23605-6d3428-3a316
376	a22084-de2424-623009-f42330-e52645-961904-d72063	17.0	[76, 77]	NULL	NULL	NULL	NULL
377	c3176-cf2679-f72290-342412-c02692-11995-262624-61718-101136-11995-262624	21.0	NULL	NULL	NULL	NULL	NULL
378	ed1709-323291-dd3028-81588-342036-36950-573772-121306-101946-84752-652016-3d2304-ae786-292096-65787-ed3568-3d2304-d42982-d556-272349	29.0	[122]	[126]	NULL	NULL	NULL
379	c53116-2c1019-831064-361622	5.5	[15, 16, 17]	[6, 70]	NULL	NULL	NULL
380	2043-141126-a0318	3.0	[15, 16, 31]	[2, 45]	NULL	NULL	NULL
381	f91991-2e1710-2c1019-5b1686	12.0	[64]	NULL	[3]	193	2c1019-5b1686
382	4a3834-c6828-6d3428-3a316-d81534-121306-8a2234-772477-272349	26.0	[50, 51, 52]	[59, 188, 3, 170]	[3]	194	4a3834-731761-6d3428-3a316
383	323291-9b2195-2b2091-5f38	32.0	[84]	[149, 114]	[24]	195	323291-9b2195-2b2091-5f38
384	e21548-cf2679-322524-341620-4a2318-66812-84752-e01010-772477-f91501-a53996-772477-3d2304-4a2318-f91501-16978-772477-43819-b43550	47.9	[0]	[15, 31]	NULL	NULL	NULL
385	87965-321829-0b4049-262624-b91555-094065-582418-262624-551635-152058	48.0	[123]	NULL	NULL	NULL	NULL
386	60442-322524-4a3834-a0318-121306-a44092-0a2002-cb1524-4c1542-272349	22.6	[11, 12, 13]	NULL	[25]	NULL	NULL
387	89610-4a2318-2c1019-df2800-962639-341620-a13945	29.9	[24]	[2, 22, 3]	[0]	196	341620-a13945-89610-4a2318-2c1019-df2800
388	a22084-141126-b82604	4.0	[99]	[27]	NULL	197	451278-141126-b82604
389	2043-141126-de2424-b2193-fc3373	46.0	[11, 12, 13]	[2, 45, 6, 15]	[1]	198	2043-141126-de2424-b2193-fc3373
390	f72290-0e3393	15.0	[85]	NULL	NULL	NULL	NULL
391	8f2942-43819-431422-342412-d72077-9b2195-743496	23.0	[124]	[152]	NULL	NULL	NULL
392	082380-233398-831995-7f4028-2c1019-b43550-f91501-5a1952-042150-2043-141126-3a316-f91501-7b3242-b43550-4a2318-f91501-f81893-193506	38.99	[0]	[45]	NULL	NULL	NULL
393	121306-812352-272349-c94046-623009-fc3373-552471-fa1551-af2496-d72063	35.0	[81]	NULL	NULL	199	c94046-623009-fc3373-552471-fa1551-af2496-d72063
394	b42747-1d1611-021922-323291-233398-552471-6e4044-d71618	13.88	[53]	NULL	[5, 8]	NULL	NULL
395	c52625-541643-a22084-1b955-082380-552471-cf2679-c22859	8.0	[125]	[186, 28]	NULL	200	082380-552471-cf2679-c22859
396	a33280-fc3373-231660-0f2663-5a3493-d62216-121306-814098-7372-272349	11.9	[126]	[3]	[1]	201	a33280-fc3373-231660-0f2663-5a3493-d62216
397	141126-f82023-121306-16978-641271-272349	2.5	[116, 16, 117]	[189]	NULL	NULL	NULL
398	082380-552471-8b3036-7f4028	16.99	[36]	[186, 2, 3, 80, 190, 111, 16]	[7]	202	082380-552471-8b3036-7f4028
399	0a2002-11898-4f3017-3732	0.0	[65]	NULL	NULL	NULL	NULL
400	a81742-3c1399-bd319-e41314	29.9	[0]	NULL	NULL	NULL	NULL
401	e63234-4a3834-c6828	22.0	[8, 9]	[59, 111]	[9]	203	e63234-4a3834-c6828
402	083121-c02692-1c3103	6.98	[18]	NULL	NULL	NULL	NULL
403	8b2706-611678-64368	3.58	[127, 128]	[51, 112, 63, 32]	[4]	204	8b2706-611678-64368
404	c22859-442854-051683-621482-342036-e01010-bd319-e41314-1b1099	151.0	NULL	NULL	NULL	NULL	NULL
405	083121-77416-041286-92636-2c3454-c63006	70.0	[114]	NULL	[3]	205	083121-77416-041286-2c3454-c63006
406	60442-4a3834-4a3834-633554-121306-a53996-7372-582418-272349	12.0	[89]	[191]	[26]	206	60442-4a3834-4a3834-633554
407	fa2505-0e880-69229-0b1820-c02692-11995-032517	25.0	[73]	NULL	NULL	NULL	NULL
408	e21548-322524-2c1019-df2800	32.5	[11, 12, 13]	[77, 2, 13]	[13]	207	e21548-322524-2c1019-df2800
409	302533-233398-021794-19397-121306-7b3565-572883-272349	12.0	[129]	NULL	[13]	NULL	NULL
410	d82616-f51944-f71647-43819-121306-9d1564-d92985-2522-272349	3.98	[130]	NULL	NULL	NULL	NULL
411	a22084-141126-e41314-e33426-d72063-e33426	10.9	[55, 56]	NULL	NULL	208	a22084-141126-e33426
412	dd1152-d556-8a2234-c23605-fc3373	28.0	[11, 12, 13]	[38]	NULL	62	c23605-fc3373
413	9f1640-112251-1d1024-572883	38.0	[131]	NULL	NULL	NULL	NULL
414	2e3698-3c1399-341600-a63360-2c1019-fc3373-b43550-a32507	29.0	[10]	[48, 101]	NULL	209	341600-a63360-2c1019-ef1573-902437
415	604088-812352-f72290-2c1019-a13945	28.0	[60]	[192, 165, 2, 193]	[1]	210	f72290-2c1019-a13945
416	ff2965-1c925-4c4087-92636-11995-262624	17.0	NULL	NULL	NULL	NULL	NULL
417	0b1820-5d3634-5d3634-911529-193078-121306-c02692-11995-272349-1d983-1d983-1d983	16.0	[73]	NULL	NULL	NULL	NULL
418	083121-19397-002808-341620-11995	12.0	[46]	[194]	[3]	211	341620-11995
419	a93922-af3673-52727-323291-f51944-a92470-b91038	25.0	[62]	[195]	NULL	NULL	NULL
420	e72410-6f379-b2193-c22821-121306-8a2234-772477-272349	49.0	[8, 9]	[196]	[9]	212	e72410-6f379-b2193-c22821
421	633907-24542-af3837-e93918-fc3373-f63938-24424	16.7	[43, 44]	NULL	[3]	213	fc3373-f63938-24424
422	a81742-d6384-69229-0e4022-be2952-ff3524-421264-f91501-dd3028-81588-f91501-2c1019-df2800-f91501-812352-4a2318-f91501-55455-831995	24.8	[53]	[126, 61]	NULL	NULL	NULL
423	NULL	58.0	NULL	NULL	NULL	NULL	NULL
424	fc3373-f63938-24424-84752-572883-101946-ae786	10.0	[43, 44]	NULL	[13]	213	fc3373-f63938-24424
425	8a2234-43819-b82604-fc3373-e33426-1c925-e01010-e43593-bd319-e41314	14.0	[0]	[119]	NULL	NULL	NULL
426	8a2234-f81893-193506	6.0	[54]	NULL	NULL	46	f81893-193506
427	021193-521153-bf1273-233398-a13945-f91501-e52645-7b1223-6e2940-e1869	20.7	[0]	NULL	NULL	NULL	NULL
428	341620-4a2318-6e2940-272837	29.0	[24]	[31, 197]	[6]	214	341620-4a2318-6e2940-272837
429	89610-4a2318-152058-1c925	7.8	[132, 133]	[81, 2]	[1]	215	89610-4a2318-152058-1c925
430	60442-f8988-653615-6f3202-8a2234-572883	12.0	[91]	[51, 52]	[4]	216	60442-f8988-653615-6f3202
431	121306-dd1152-fa3636-272349-262624-572883-bd319-e41314	73.4	[0]	NULL	NULL	NULL	NULL
432	083121-a43031-a0318-121306-9d1564-d92985-2522-272349	3.98	[134]	NULL	NULL	NULL	NULL
433	60442-322524-303211-112728-e33426	23.0	[32, 33]	NULL	[25]	217	60442-322524-303211-112728-e33426
434	0b4049-c52165-67198-69229-1c1338-121306-6f3045-1f2100-f72290-342412-11995-262624-f91501-c3176-cf2679-f72290-342412-11995-262624-272349	35.0	[73]	[87, 84]	NULL	NULL	NULL
435	831995-7f4028-df2800-c22859-121306-59550-7372-272349	4.58	[5]	NULL	NULL	NULL	NULL
436	341620-141126-47115-2c1019-871690-231660-772477	49.8	[11, 12, 13]	[104, 82, 198, 199]	[6]	218	341620-141126-47115-2c1019-731761
437	b2193-fc3373-8a2234-641271-dd2480-d92985-641271	18.0	[15, 16, 17]	NULL	NULL	NULL	NULL
438	87965-d556-c71452-fc3373	68.0	[41]	[200, 38, 6, 7, 201]	[1]	219	c71452-fc3373
439	0a2002-43819-b43550-121306-16978-9d1564-d92985-2522-272349	2.5	[25]	NULL	NULL	NULL	NULL
440	661087-323291-4a3834-0652-121306-8a2234-772477-272349	18.0	NULL	NULL	NULL	NULL	NULL
441	bd3159-331250-db505-e0770-b2193-251491	26.0	[73]	[52, 53]	NULL	220	b2193-251491
442	dd3028-233398-342036-322524-b2193-fc3373-b43550-121306-231660-272349	37.0	[10]	NULL	NULL	NULL	NULL
443	cf2346-022908-141582-323291-dd3028-021794-2c1019-f91501-43819-b43550-f91501-141126-7f4028-121306-89156-2c3401-bd319-e41314-3a1157-943539-272349	43.9	[0]	[26]	NULL	NULL	NULL
444	441442-5c3975-e41314-8b776	0.0	NULL	NULL	NULL	NULL	NULL
445	NULL	43.0	NULL	NULL	NULL	NULL	NULL
446	7e1039-4a2318-fc3373-fd3252-e61012-033494-141126	36.0	[11, 12, 13]	[144, 123, 145]	[1]	136	7e1039-4a2318-fc3373-e62205-e61012-033494-141126
